r11,r12,r22,r13,r23,r33,x11,x12,x22,x13,x23,x33,P1_faseA,Q1_faseA,P1_faseB,Q1_faseB,P1_faseC,Q1_faseC,P2_faseA,Q2_faseA,P2_faseB,Q2_faseB,P2_faseC,Q2_faseC,V1_mag_RG60,V1_ang_RG60,V2_mag_RG60,V2_ang_RG60,V3_mag_RG60,V3_ang_RG60,V1_mag_632,V1_ang_632,V2_mag_632,V2_ang_632,V3_mag_632,V3_ang_632,I1_mag_faseA,I1_ang_faseA,I1_mag_faseB,I1_ang_faseB,I1_mag_faseC,I1_ang_faseC,I2_mag_faseA,I2_ang_faseA,I2_mag_faseB,I2_ang_faseB,I2_mag_faseC,I2_ang_faseC,r11_noisy,r12_noisy,r22_noisy,r13_noisy,r23_noisy,r33_noisy,x11_noisy,x12_noisy,x22_noisy,x13_noisy,x23_noisy,x33_noisy
0.350123479718968,0.1586938156962766,0.3352201029481232,0.1574374829763645,0.1536257460338945,0.3381299084109694,1.0125289630326897,0.5066594981766865,1.041424045879423,0.4203921085970302,0.3780909538676006,1.0386886425499535,1197.0159822918513,571.4436298765684,1096.3153883166724,337.3474349087605,1104.8579281645623,799.969421221491,-1161.8656092200576,-523.5950720898412,-963.0951376198175,-373.60590040021,-1497.3859837248472,-656.3400383444861,2546.4686080537763,-0.1997685788578355,2503.3667748509556,-119.51835673471751,2548.522685755849,120.18530187053136,2425.8206908441807,-3.023865412487222,2461.9524590538554,-122.27745136885287,2431.6065961465824,118.07569887906752,567.4392954418321,-29.41745062906168,419.4413968217157,-141.22700605040043,588.384703603463,93.35056250009943,562.5827065507902,150.37543960959954,417.44727350444765,38.910520829709334,589.1244587322788,-85.83151413372762,0.35082624483424785,0.1493681872846987,0.359286204991931,0.16750237765617493,0.16101126207495484,0.3224047509428413,1.0292976447261772,0.5322504620858313,0.8970645531513373,0.4511567047243178,0.35467565636936466,1.1511179709738684
0.3496230413419161,0.1551427897098158,0.3395814933601755,0.1571579743001697,0.1525181754391485,0.3416330408416868,1.0243454747328224,0.4963396931842598,1.0346127256498532,0.4147047953685177,0.3843382737857138,1.02579874567603,1350.5406828120929,686.614161274459,782.7259058421109,347.65900401076806,1542.6486991079057,615.1990380897605,-1150.378081288295,-566.1080692984945,-856.2179871213764,-309.0493438264028,-1336.1988201299637,-623.5289630988163,2541.1455165441007,-0.7653313248488486,2493.7036585874725,-119.70702821769721,2559.409171520223,120.7677824661086,2458.2486547080293,-2.077494831888706,2448.874249847558,-122.261114281882,2428.9988487640994,117.56963117724398,560.1052945189293,-27.86929175549433,419.4354107007361,-141.30711333880427,591.5600328281012,93.92818922970557,557.8277185884538,150.39298253416342,422.28169674239876,38.58583154411184,591.8787710675215,-85.86510363006444,0.35082624483424785,0.1493681872846987,0.359286204991931,0.16750237765617493,0.16101126207495484,0.3224047509428413,1.0292976447261772,0.5322504620858313,0.8970645531513373,0.4511567047243178,0.35467565636936466,1.1511179709738684
0.3441983868815966,0.1545294216463904,0.333750602565242,0.1614810277249252,0.1529165773270998,0.3381048006751334,0.995879408610725,0.5023820237709057,1.0503560521729969,0.4256970909514531,0.3924634704457418,1.0545935756877356,1021.3603879297791,658.2678545652899,819.7111548066983,319.6987672903721,1367.130200480389,601.8157221296204,-1145.599295568356,-556.3915316666374,-1087.907126913798,-398.7107282862234,-1283.1520165772317,-545.4725386150277,2514.6843266685473,-0.3755784965439257,2507.3930527746215,-120.13184075421917,2519.87767597362,119.50451551277506,2455.2593283325054,-2.54038840729591,2482.4967224053717,-122.22329894706581,2429.533393907874,118.20412404475117,559.5740458448878,-28.714380617477794,418.06016813772976,-141.42608697038747,595.7406755975941,93.18659002235609,559.0263422711159,152.17371498481486,416.9876525330225,39.46916470599161,585.6593290184356,-86.17670525113357,0.35082624483424785,0.1493681872846987,0.359286204991931,0.16750237765617493,0.16101126207495484,0.3224047509428413,1.0292976447261772,0.5322504620858313,0.8970645531513373,0.4511567047243178,0.35467565636936466,1.1511179709738684
0.349606092917973,0.1557139945116057,0.3350191366484947,0.1575880050756064,0.1546697118797061,0.3346005214569303,1.012884045434106,0.5080201340479221,1.052565033507506,0.4299556447813708,0.3799658997867313,1.0455560879906365,1383.0809833309447,664.1616439342265,1141.427976760948,322.2632031331999,1335.4821057198253,563.7168660183862,-1435.8292128172995,-670.9567784273582,-1003.0031428300496,-325.39444297996897,-1108.6422149396146,-524.3914164878491,2522.4730404710153,0.328296304833667,2471.7160044860025,-120.14242590468643,2529.2779062369063,120.03014344057526,2429.363457082874,-2.1546696757863955,2478.0350114764065,-121.54200986712226,2397.68407227101,118.29888325090096,560.5318204956261,-28.62767357517392,420.42678632636165,-141.66238113160864,589.8211204229787,93.33066231667424,558.107387519482,151.55346346865673,419.8539142556405,38.05439325228235,589.6618041618273,-85.87809658999122,0.35082624483424785,0.1493681872846987,0.359286204991931,0.16750237765617493,0.16101126207495484,0.3224047509428413,1.0292976447261772,0.5322504620858313,0.8970645531513373,0.4511567047243178,0.35467565636936466,1.1511179709738684
0.3453022429077184,0.1571202161754316,0.3409259918063708,0.1586650191023284,0.1544898943717587,0.3470849047894518,1.0291092881817363,0.5085510111601713,1.0480998484386064,0.4234754287420753,0.3845099692209595,1.0325267540042844,1338.6751594616783,556.3261275854463,1093.2512221570735,448.8052942528824,1292.466483345536,636.7636763226174,-1250.88685846201,-500.67379967729323,-1108.4174751897347,-350.405217634701,-1469.1285872300132,-587.14800607952,2557.864903364242,-0.06002965833922396,2490.8431955692445,-120.05256385448386,2544.3448758305126,119.5072519353461,2417.8528491874267,-2.558896457510316,2475.438191266799,-121.67413843643537,2430.95927564269,117.76083996022456,567.3871741299772,-27.72485085961277,417.0887437256808,-140.6241386836206,591.3572194512675,94.2702440530357,561.3353486498303,150.66568585924085,416.9765301751285,38.70634615345061,586.8561457818481,-86.33676176737455,0.35082624483424785,0.1493681872846987,0.359286204991931,0.16750237765617493,0.16101126207495484,0.3224047509428413,1.0292976447261772,0.5322504620858313,0.8970645531513373,0.4511567047243178,0.35467565636936466,1.1511179709738684
0.3512735221118362,0.154898474099079,0.334760833483532,0.1579084803600976,0.1542137626872605,0.3389195931735173,1.0141263481659553,0.4930327637009104,1.0512954191503117,0.4203955469025789,0.3856359420592368,1.013998111882866,1116.9916178685949,754.869749293395,955.8047423280574,312.15710305097826,1120.1042566682981,712.3233015878998,-1398.3138791755298,-689.1140802854376,-816.2095166389265,-292.97468274476563,-1362.2774691724323,-647.6155393674803,2513.4623880372155,0.22517154341686108,2494.0599627293873,-119.90367706792068,2562.4301554335207,120.48457169874499,2420.653501833778,-3.052657502008477,2473.577837941165,-122.07046817395758,2422.8084690111764,117.43394934362057,566.1995373891572,-28.952938241092603,418.7904908617531,-140.62026766021822,588.4014944838196,93.5010146453671,561.707809471081,150.86715347239533,422.84599791343834,38.22397276139836,588.0126935874742,-87.39015347007599,0.35082624483424785,0.1493681872846987,0.359286204991931,0.16750237765617493,0.16101126207495484,0.3224047509428413,1.0292976447261772,0.5322504620858313,0.8970645531513373,0.4511567047243178,0.35467565636936466,1.1511179709738684
0.3449098369756124,0.1555284306255944,0.3411017652563156,0.1598078147339882,0.1532183684251719,0.3414958645186994,1.0358911676362437,0.5054660171859545,1.0529508371358685,0.4275577439904179,0.3862705161272845,1.0261040270607054,1284.7527834673422,613.7188652973182,879.2184796700691,345.1867264369159,1454.2445713546674,703.6204117377202,-1210.4808982687132,-613.5253790678643,-1109.6218536502336,-310.6515694352853,-1383.494271760905,-483.33284249898117,2543.7666655169255,0.40918700418338944,2478.5516532968218,-120.17831465984867,2554.830234596753,120.2410955438055,2449.985768731637,-2.24334989160388,2481.8975616695625,-122.06873814985263,2387.021515615769,117.32641919054653,565.0632319178144,-29.289237242518755,417.68889511675405,-142.23184094231115,585.440223024403,93.19650966481103,566.3475422107359,151.47232642043943,420.91374947241405,37.64042714591488,590.4988709147491,-86.95921849903092,0.35082624483424785,0.1493681872846987,0.359286204991931,0.16750237765617493,0.16101126207495484,0.3224047509428413,1.0292976447261772,0.5322504620858313,0.8970645531513373,0.4511567047243178,0.35467565636936466,1.1511179709738684
0.3490628716021201,0.1543118538205852,0.3386956660754578,0.1582644789669877,0.1544904284113717,0.3429955024823039,1.0229926954698378,0.49712918596309,1.055938364820881,0.4277661940106337,0.3838174565927905,1.0147127349179206,1324.9688252393676,607.5793847286209,1133.7809621755707,416.38967244294764,1517.296067568419,687.3706872623528,-1222.3624078844614,-487.9978659293427,-1116.3166705754795,-350.14665291324496,-1444.6168177216043,-544.8709377677485,2546.7635957966527,0.4192556040955722,2468.1200882262933,-119.30269625835554,2528.436564831854,119.60232825142216,2435.8548909219767,-3.0548072166149094,2468.818584016736,-121.81010207146801,2423.2374349208294,118.30588289702513,558.5474695636964,-29.4170011773405,423.33901769852145,-141.87826566507871,591.798542299973,93.2819929590136,568.0344077000469,151.3443342133765,415.8126541935195,38.651056109071455,588.0540218936965,-86.27879583640912,0.35082624483424785,0.1493681872846987,0.359286204991931,0.16750237765617493,0.16101126207495484,0.3224047509428413,1.0292976447261772,0.5322504620858313,0.8970645531513373,0.4511567047243178,0.35467565636936466,1.1511179709738684
0.3495534438917692,0.1545935332041526,0.3369419622192542,0.1577342703914939,0.1556784965739382,0.3449321852822452,1.0271730465682698,0.4992083043709875,1.0575553139467029,0.4316421413836203,0.3872463335970416,1.0464605965154583,1197.3728305314964,610.7873782654483,858.0143089388815,394.0232121660644,1331.4178375048875,606.2353764746184,-1221.5624490348775,-634.3650733242149,-828.3072424079721,-333.31745205344106,-1176.3643379453058,-542.4987136538934,2527.78534282024,-0.4748709305481919,2495.463324184753,-120.55771969290075,2560.6327062995333,119.8002228033571,2423.4227765633295,-2.9746601766182725,2446.2905528474494,-122.00949512165997,2388.341031322606,117.78597138300329,559.4569256270432,-29.580836079170115,422.451005987158,-140.59145944101988,587.300756153623,94.14354304326675,568.4812386300432,151.81838989990544,415.69510190842897,37.59081011273514,590.1720953314691,-87.6314568512504,0.35082624483424785,0.1493681872846987,0.359286204991931,0.16750237765617493,0.16101126207495484,0.3224047509428413,1.0292976447261772,0.5322504620858313,0.8970645531513373,0.4511567047243178,0.35467565636936466,1.1511179709738684
0.345459974773267,0.1552335546129631,0.3373516841988431,0.1581845092373136,0.1517957478694793,0.3378779623297014,1.0282233515747,0.4977291095762747,1.0497010508216058,0.427783656093851,0.3857889273220259,1.028916343657339,1083.2405391709588,568.3510308473262,1115.941433424903,369.886021779586,1402.1952119279263,559.3825622948195,-1444.9864779496068,-616.8632032469043,-1150.9703214627846,-357.2674052460207,-1225.5779190120238,-690.6573835871701,2549.113370142246,-0.37139240530316175,2493.366573750373,-119.69442413025621,2526.3554549990836,120.05629667989186,2444.4157753188165,-1.843955414201182,2449.9648019989986,-121.45599266831266,2409.2736200424715,117.58231783868644,564.4003166552383,-28.99615443054899,417.10438046330216,-140.39612701131534,585.6952777340124,93.11074835147484,566.802273541835,151.23250550874215,420.97092362157275,38.985456193425186,594.51084435044,-86.7236012259985,0.35082624483424785,0.1493681872846987,0.359286204991931,0.16750237765617493,0.16101126207495484,0.3224047509428413,1.0292976447261772,0.5322504620858313,0.8970645531513373,0.4511567047243178,0.35467565636936466,1.1511179709738684
0.3488772158866597,0.1563456684245795,0.3360490540166599,0.160405246693347,0.1542309092634978,0.3388174132055012,1.0188439805672982,0.5043574428860469,1.027574655691878,0.4202575762587818,0.3909126171238897,1.0261773754100862,1344.1102640124925,660.1487507801821,1165.7068723063971,317.5146460789501,1584.2932616988307,645.5863217818273,-1266.299598596435,-685.7781690871889,-857.9241969026508,-400.74871557994874,-1152.0693623183208,-572.4306344289466,2522.233120407472,0.42730461959979316,2503.014691119896,-119.81281312421692,2525.1274571007816,119.35672390453288,2440.5048122712574,-1.91130474578602,2450.723823073278,-121.24606096647122,2394.110526202627,118.0369310688033,559.9310200317196,-28.56597968868823,421.69792442134093,-141.87023267325742,594.3618920328462,94.2287674729667,566.0697359079119,151.32029389574618,421.4383489649462,39.60470900825814,597.3418105321258,-87.24572282688098,0.35082624483424785,0.1493681872846987,0.359286204991931,0.16750237765617493,0.16101126207495484,0.3224047509428413,1.0292976447261772,0.5322504620858313,0.8970645531513373,0.4511567047243178,0.35467565636936466,1.1511179709738684
0.3451818161539494,0.1535980953307253,0.3310395147320941,0.1574841198687804,0.151617143896939,0.3412800328814477,1.0176068634625364,0.4940732690791269,1.045596682636989,0.428045488243321,0.386353164469146,1.0415956712234002,1156.2235699520932,704.4998149063653,860.4159354833588,325.2384503429743,1222.6870608052766,743.2755041155757,-1029.525356131701,-523.8452190685291,-913.5929450420216,-366.73717647931187,-1066.6661611738396,-683.4214597426896,2523.9650860796523,0.0445667761827856,2480.8005814095445,-120.04987960949148,2540.5725488890916,120.30211733188646,2430.9898945032924,-2.830632817721701,2497.0354840275363,-121.3552406342699,2385.1785152349444,118.03857234387678,565.6622698904789,-28.4571496005923,416.949030819446,-141.62642614706644,585.6056361935134,94.07893653186764,561.3247892577766,151.55153840997463,417.147933432214,38.655334166033704,591.8494167887426,-85.81408494613406,0.35082624483424785,0.1493681872846987,0.359286204991931,0.16750237765617493,0.16101126207495484,0.3224047509428413,1.0292976447261772,0.5322504620858313,0.8970645531513373,0.4511567047243178,0.35467565636936466,1.1511179709738684
0.3472485563051294,0.1550353536940399,0.3385943021821511,0.1584780963782629,0.1538214962002585,0.3434211622851819,1.0117759403864235,0.5057039363006772,1.0694240064588072,0.4310103518086369,0.3829473334470216,1.027567632676152,1233.7640346189894,718.7056174245547,790.7199937276968,349.48207096437307,1598.89557309776,670.2944150143508,-1052.5199401833743,-503.49758891994594,-1093.9499860478927,-407.1048073054345,-1212.1689256652755,-576.837644377702,2531.5896970896865,0.3730854038521759,2473.0271046916605,-120.54795742318909,2550.182303221286,119.49205632538474,2424.762185248067,-3.2036114519506333,2494.491697848401,-122.35879429475249,2432.9384751728753,118.09788368777492,557.5915434224271,-29.171357043780148,421.6734777237725,-140.92882820957203,587.4618366180845,92.77346587269685,556.0958407782351,151.5600646410687,419.04893873668783,38.163432680899916,590.1881051643209,-87.15467654792305,0.35082624483424785,0.1493681872846987,0.359286204991931,0.16750237765617493,0.16101126207495484,0.3224047509428413,1.0292976447261772,0.5322504620858313,0.8970645531513373,0.4511567047243178,0.35467565636936466,1.1511179709738684
0.3484298481724671,0.1572878979251923,0.3389488601682198,0.1599091662818409,0.1537087117554775,0.3418154165648406,1.0196804459523916,0.507684886215445,1.047221244659122,0.4332006436519268,0.3811886836524503,1.0535920622653483,1106.1619794962176,805.4970663723583,1093.7148001797498,358.74295141075055,1362.9362121226386,546.3289048199997,-1136.2833133482338,-653.415918545482,-860.6245461736598,-396.03026603267756,-1293.1691311904854,-597.5104788511129,2565.5311438024564,0.4609558882717637,2510.5778703612345,-119.63689126367662,2516.5107547482257,120.71981610721993,2436.4999267068038,-2.9454758620135353,2469.4344395371945,-121.73480427344427,2421.7410512487027,117.28663864183366,558.4683570224207,-28.642044971073997,420.517438963886,-141.1785013855759,586.1505793679628,92.67340343909157,559.3760585249706,151.88611597505187,418.86004308959406,39.00780171566725,597.8217204836925,-86.52038996015494,0.35082624483424785,0.1493681872846987,0.359286204991931,0.16750237765617493,0.16101126207495484,0.3224047509428413,1.0292976447261772,0.5322504620858313,0.8970645531513373,0.4511567047243178,0.35467565636936466,1.1511179709738684
0.3494261764391035,0.1557731852408151,0.3342023263307821,0.1600321903316366,0.1534031881575228,0.3483795613408613,1.0189701532303794,0.49451749121525,1.0595479525056437,0.4271008685337334,0.387703188108798,1.0392428586140203,1265.5462980952348,629.289075284691,812.0638372641383,362.59650829474833,1336.941955578473,669.4937532437204,-1121.7252242848137,-656.7048631595771,-961.7679204839936,-280.49849964718874,-1361.3207701302522,-693.1638887092868,2524.7053748005324,-0.5983933209355494,2475.852311826607,-120.5700089424755,2546.6924225037646,120.16479424006917,2443.03034879226,-3.0170444438891706,2475.9584975041894,-121.34582710761114,2393.9841231608384,118.27094812245502,561.0063663610965,-27.820725545518446,416.865097493341,-141.69279514079815,596.7522913033436,93.6162223872884,557.9121947029575,150.50682276787046,421.0131991285435,38.961950868708456,593.8482735458506,-85.76871254806504,0.35082624483424785,0.1493681872846987,0.359286204991931,0.16750237765617493,0.16101126207495484,0.3224047509428413,1.0292976447261772,0.5322504620858313,0.8970645531513373,0.4511567047243178,0.35467565636936466,1.1511179709738684
